,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year
765,0,B.E.,0,0,1,0,0.72,0,0.74,39,Campo Maior,Portalegre,0,86,1.58,,False,58,1.07,3,5431,72.03,Joaquim José Garcia Gordo,2017
766,1,MPT,0,0,1,1,26.33,0,27.05,1430,Campo Maior,Portalegre,0,86,1.58,,False,58,1.07,3,5431,72.03,João Manuel Borrega Burrica,2017
767,0,PCP - PEV,0,0,1,0,5.89,0,6.05,320,Campo Maior,Portalegre,0,86,1.58,,False,58,1.07,3,5431,72.03,António João Borrega Gonçalves,2017
768,0,PPD/PSD,0,0,1,0,1.64,0,1.68,89,Campo Maior,Portalegre,0,86,1.58,,False,58,1.07,3,5431,72.03,Arnaldo José Rodrigues Trindade,2017
769,4,PS,1,1,1,4,62.77,1,64.48,3409,Campo Maior,Portalegre,0,86,1.58,,False,58,1.07,3,5431,72.03,Ricardo Miguel Furtado Pinheiro,2017
770,0,PCP - PEV,0,0,1,0,4.4,0,4.6,97,Castelo de Vide,Portalegre,0,55,2.5,,False,42,1.91,4,2204,74.13,Amândio de Alegria Patacas,2017
771,3,PPD/PSD,1,1,1,3,59.21,1,61.94,1305,Castelo de Vide,Portalegre,0,55,2.5,,False,42,1.91,4,2204,74.13,António Manuel das Neves Nobre Pita,2017
772,2,PS,0,0,1,2,31.99,0,33.46,705,Castelo de Vide,Portalegre,0,55,2.5,,False,42,1.91,4,2204,74.13,Tiago Fragosa Malato,2017
773,2,PCP - PEV,0,0,1,2,37.5,0,38.81,947,Crato,Portalegre,0,36,1.43,,False,49,1.94,4,2525,75.58,João Teresa Ribeiro,2017
774,1,PPD/PSD,0,0,1,1,17.11,0,17.7,432,Crato,Portalegre,0,36,1.43,,False,49,1.94,4,2525,75.58,Ângelo Miguel Guerra Pires Fernandes,2017
775,2,PS,1,0,1,2,42.02,1,43.48,1061,Crato,Portalegre,0,36,1.43,,False,49,1.94,4,2525,75.58,José Correia da Luz,2017
776,1,CDS-PP,0,0,1,1,11.69,0,12.34,1124,Elvas,Portalegre,0,278,2.89,,False,227,2.36,7,9611,48.03,Tiago Patricio Monteiro Telo de Abreu,2017
777,0,PCP - PEV,0,0,1,0,4.8,0,5.06,461,Elvas,Portalegre,0,278,2.89,,False,227,2.36,7,9611,48.03,José Severino Leonardo Batista,2017
778,0,PPD/PSD.PPM,0,0,1,0,7.14,0,7.53,686,Elvas,Portalegre,0,278,2.89,,False,227,2.36,7,9611,48.03,António Carlos Sequeira da Teodora,2017
779,6,PS,1,1,1,6,69.29,1,73.13,6659,Elvas,Portalegre,0,278,2.89,,False,227,2.36,7,9611,48.03,Nuno Miguel Fernandes Mocinha,2017
780,0,CDS-PP,0,0,1,0,0.6,0,0.63,13,Fronteira,Portalegre,0,42,1.93,,False,57,2.63,3,2171,74.89,Paula Alexandra dos Santos Almeida,2017
781,0,PCP - PEV,0,0,1,0,6.63,0,6.95,144,Fronteira,Portalegre,0,42,1.93,,False,57,2.63,3,2171,74.89,João Fernando Dias Serra,2017
782,4,PPD/PSD,1,1,1,4,66.74,1,69.93,1449,Fronteira,Portalegre,0,42,1.93,,False,57,2.63,3,2171,74.89,Rogério David Sádio da Silva,2017
783,1,PS,0,0,1,1,21.46,0,22.49,466,Fronteira,Portalegre,0,42,1.93,,False,57,2.63,3,2171,74.89,Mário Nina Nery Rodrigues,2017
784,0,PCP - PEV,0,0,1,0,11.82,0,12.39,310,Gavião,Portalegre,0,61,2.33,,False,59,2.25,4,2622,69.51,Manuel Vicente Mascate Delgado,2017
785,2,PPD/PSD,0,0,1,2,32.72,0,34.29,858,Gavião,Portalegre,0,61,2.33,,False,59,2.25,4,2622,69.51,Paulo José Estrela Vitoriano de Matos,2017
786,3,PS,1,1,1,3,50.88,1,53.32,1334,Gavião,Portalegre,0,61,2.33,,False,59,2.25,4,2622,69.51,José Fernando da Silva Pio,2017
787,0,CDS-PP,0,0,1,0,1.07,0,1.13,24,Marvão,Portalegre,0,41,1.84,,False,62,2.78,4,2233,72.69,Nuno Miguel Serra Pereira,2017
788,0,PCP - PEV,0,0,1,0,2.69,0,2.82,60,Marvão,Portalegre,0,41,1.84,,False,62,2.78,4,2233,72.69,Susana Glória da Piedade Teixeira,2017
789,4,PPD/PSD,1,1,1,4,61.58,1,64.55,1375,Marvão,Portalegre,0,41,1.84,,False,62,2.78,4,2233,72.69,Victor Manuel Martins Frutuoso,2017
790,1,PS,0,0,1,1,30.05,0,31.5,671,Marvão,Portalegre,0,41,1.84,,False,62,2.78,4,2233,72.69,Carlos Manuel Batista Castelinho,2017
791,3,PCP - PEV,1,1,1,3,46.85,1,48.77,952,Monforte,Portalegre,0,57,2.81,,False,23,1.13,4,2032,72.11,Gonçalo Nuno Ribeiro Brandão Amanso Lagem,2017
792,0,PPD/PSD.CDS-PP,0,0,1,0,8.91,0,9.27,181,Monforte,Portalegre,0,57,2.81,,False,23,1.13,4,2032,72.11,António José Julião da Silva Vieira,2017
793,2,PS,0,0,1,2,40.31,0,41.96,819,Monforte,Portalegre,0,57,2.81,,False,23,1.13,4,2032,72.11,Miguel Alexandre Ferreira Rasquinho,2017
794,2,PCP - PEV,0,0,1,2,31.58,0,33.48,1434,Nisa,Portalegre,0,132,2.91,,False,126,2.77,7,4541,67.62,Vitor Manuel Tavares Martins,2017
795,1,PPD/PSD.CDS-PP,0,0,1,1,25.24,0,26.76,1146,Nisa,Portalegre,0,132,2.91,,False,126,2.77,7,4541,67.62,José Dinis Moura Semedo,2017
796,2,PS,1,0,1,2,34.24,1,36.31,1555,Nisa,Portalegre,0,132,2.91,,False,126,2.77,7,4541,67.62,Maria Idalina Alves Trindade,2017
797,0,XV,0,0,1,0,3.26,0,3.46,148,Nisa,Portalegre,0,132,2.91,,False,126,2.77,7,4541,67.62,Manuel António Rosmaninho Bichardo,2017
798,0,B.E.,0,0,1,0,3.73,0,3.89,332,Ponte de Sor,Portalegre,0,205,2.3,,False,174,1.95,5,8903,59.78,Maria Antónia Gonçalves da Silva Frio,2017
799,0,CDS-PP,0,0,1,0,3.71,0,3.87,330,Ponte de Sor,Portalegre,0,205,2.3,,False,174,1.95,5,8903,59.78,Rui Adegas Coelho Lobo Varela,2017
800,2,PCP - PEV,0,0,1,2,21.18,0,22.13,1886,Ponte de Sor,Portalegre,0,205,2.3,,False,174,1.95,5,8903,59.78,Vítor Manuel Feliciano Morgado,2017
801,0,PPD/PSD,0,0,1,0,8.92,0,9.31,794,Ponte de Sor,Portalegre,0,205,2.3,,False,174,1.95,5,8903,59.78,João Nascimento Canas Guerra,2017
802,5,PS,1,1,1,5,58.21,1,60.79,5182,Ponte de Sor,Portalegre,0,205,2.3,,False,174,1.95,5,8903,59.78,Hugo Luis Pereira Hilário,2017
803,0,B.E.,0,0,1,0,0.85,0,0.9,111,Portalegre,Portalegre,0,352,2.71,,False,258,1.99,7,12991,59.95,José Manuel Semedo Basso,2017
804,1,PCP - PEV,0,0,1,1,17.51,0,18.37,2275,Portalegre,Portalegre,0,352,2.71,,False,258,1.99,7,12991,59.95,Luís Manuel Madeira Pargana,2017
805,0,PPD/PSD.CDS-PP,0,0,1,0,10.6,0,11.12,1377,Portalegre,Portalegre,0,352,2.71,,False,258,1.99,7,12991,59.95,António Jaime Correia Azedo,2017
806,2,PS,0,0,1,2,23.89,0,25.07,3104,Portalegre,Portalegre,0,352,2.71,,False,258,1.99,7,12991,59.95,José Manuel Reboredo Pinto Leite,2017
807,4,X,1,1,1,4,42.44,1,44.54,5514,Portalegre,Portalegre,0,352,2.71,,False,258,1.99,7,12991,59.95,Maria Adelaide Franco Lebreiro de Aguiar Marques Teixeira,2017
808,1,PCP - PEV,0,0,1,1,20.69,0,21.82,637,Sousel,Portalegre,0,81,2.63,,False,78,2.53,4,3079,70.47,José Bernardino Rodrigues Pascoal,2017
809,3,PPD/PSD,1,1,1,3,46.28,1,48.8,1425,Sousel,Portalegre,0,81,2.63,,False,78,2.53,4,3079,70.47,Armando Jorge Mendonça Varela,2017
810,1,PS,0,0,1,1,27.87,0,29.38,858,Sousel,Portalegre,0,81,2.63,,False,78,2.53,4,3079,70.47,António Dâmaso Alface Carrilho,2017
811,0,B.E.,0,0,1,0,1.75,0,1.82,575,Amarante,Porto,0,713,2.17,,False,550,1.68,26,32806,60.49,Maria Elisa de Carvalho Antunes Magalhães,2017
812,0,PCP - PEV,0,0,1,0,2.07,0,2.15,679,Amarante,Porto,0,713,2.17,,False,550,1.68,26,32806,60.49,Maria de Lurdes Monteiro Ribeiro,2017
813,4,PPD/PSD.CDS-PP,1,0,1,4,39.09,1,40.66,12824,Amarante,Porto,0,713,2.17,,False,550,1.68,26,32806,60.49,José Luís Gaspar Jorge,2017
814,4,PS,0,0,1,4,37.55,0,39.05,12319,Amarante,Porto,0,713,2.17,,False,550,1.68,26,32806,60.49,António José Cerqueira Dinis de Mesquita,2017
815,1,XX,0,0,1,1,15.69,0,16.31,5146,Amarante,Porto,0,713,2.17,,False,550,1.68,26,32806,60.49,Pedro Manuel Barros Pereira,2017
816,0,CDS-PP,0,0,1,0,4.15,0,4.34,498,Baião,Porto,0,258,2.15,,False,274,2.28,14,12005,65.4,José Carlos Póvoas,2017
817,0,PCP - PEV,0,0,1,0,1.59,0,1.66,191,Baião,Porto,0,258,2.15,,False,274,2.28,14,12005,65.4,Adérito Manuel Vieira,2017
818,1,PPD/PSD,0,0,1,1,18.42,0,19.27,2211,Baião,Porto,0,258,2.15,,False,274,2.28,14,12005,65.4,Luís Miguel Amaral Sousa,2017
819,6,PS,1,1,1,6,71.41,1,74.72,8573,Baião,Porto,0,258,2.15,,False,274,2.28,14,12005,65.4,José Luís Pereira Carneiro,2017
820,3,PS,0,0,1,3,25.93,0,26.98,8721,Felgueiras,Porto,0,738,2.19,,False,577,1.72,20,33639,65.16,Eduardo Alberto Leite Bragança da Cunha,2017
821,0,B.E.,0,0,1,0,3.58,0,4.24,2605,Gondomar,Porto,0,3555,4.88,,False,7899,10.85,7,72824,50.5,Ana Paula Canotilho de Seixas,2017
822,1,PCP - PEV,0,0,1,1,12.15,0,14.42,8850,Gondomar,Porto,0,3555,4.88,,False,7899,10.85,7,72824,50.5,Joaquim dos Santos Barbosa,2017
823,3,PPD/PSD.CDS-PP,0,0,1,3,22.13,0,26.26,16114,Gondomar,Porto,0,3555,4.88,,False,7899,10.85,7,72824,50.5,Maria João de Jesus Araújo Ramos das Neves Marinho,2017
824,7,PS,1,1,1,7,46.41,1,55.08,33801,Gondomar,Porto,0,3555,4.88,,False,7899,10.85,7,72824,50.5,Marco André dos Santos Martins Lopes,2017
825,0,PCP - PEV,0,0,1,0,2.69,0,2.77,751,Lousada,Porto,0,426,1.53,,False,365,1.31,15,27916,69.8,António Carlos Valente Machado Vieira,2017
826,3,PPD/PSD.CDS-PP,0,0,1,3,44.82,0,46.13,12512,Lousada,Porto,0,426,1.53,,False,365,1.31,15,27916,69.8,Leonel Domingos Reis Vieira da Silva,2017
827,4,PS,1,1,1,4,49.66,1,51.1,13862,Lousada,Porto,0,426,1.53,,False,365,1.31,15,27916,69.8,Pedro Daniel Machado Gomes,2017
828,0,B.E.,0,0,1,0,5.98,0,6.68,3412,Maia,Porto,0,3762,6.59,,False,2272,3.98,10,57086,50.93,Rosa Maria Teixeira da Cruz,2017
829,1,PCP - PEV,0,0,1,1,7.73,0,8.64,4413,Maia,Porto,0,3762,6.59,,False,2272,3.98,10,57086,50.93,Ana Virgínia da Costa Pereira,2017
830,7,PPD/PSD.CDS-PP,1,1,1,7,50.15,1,56.08,28629,Maia,Porto,0,3762,6.59,,False,2272,3.98,10,57086,50.93,António Gonçalves Bragança Fernandes,2017
831,3,PS,0,0,1,3,25.57,0,28.59,14598,Maia,Porto,0,3762,6.59,,False,2272,3.98,10,57086,50.93,Ricardo Manuel da Silva Monteiro Bexiga,2017
832,0,II,0,0,1,0,8.64,0,9.07,2441,Marco de Canaveses,Porto,0,610,2.16,,False,714,2.53,16,28249,60.32,Artur Elísio de Braga de Melo e Castro,2017
833,2,III,0,0,1,2,22.2,0,23.29,6272,Marco de Canaveses,Porto,0,610,2.16,,False,714,2.53,16,28249,60.32,Avelino Ferreira Torres,2017
834,0,PCP - PEV,0,0,1,0,3.26,0,3.42,922,Marco de Canaveses,Porto,0,610,2.16,,False,714,2.53,16,28249,60.32,António Pereira Gomes Varela,2017
835,4,PPD/PSD,1,1,1,4,40.82,1,42.83,11532,Marco de Canaveses,Porto,0,610,2.16,,False,714,2.53,16,28249,60.32,Manuel Maria Moreira,2017
836,1,PS,0,0,1,1,20.38,0,21.39,5758,Marco de Canaveses,Porto,0,610,2.16,,False,714,2.53,16,28249,60.32,Lino Augusto Tavares Dias,2017
837,0,B.E.,0,0,1,0,3.56,0,3.89,2623,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,Fernando José Leite de Oliveira Queiroz,2017
838,0,CDS-PP,0,0,1,0,1.91,0,2.09,1409,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,Manuel Maio Gonçalves da Silva,2017
839,6,I,1,1,1,6,43.41,1,47.47,32014,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,Guilherme Manuel Lopes Pinto,2017
840,1,PCP - PEV,0,0,1,1,7.32,0,8.0,5396,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,José Pedro da Silva Rodrigues,2017
841,1,PPD/PSD,0,0,1,1,9.31,0,10.18,6869,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,Pedro José da Vinha Rodrigues Costa,2017
842,3,PS,0,0,1,3,25.26,0,27.62,18629,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,António Manuel Gomes Santos Parada,2017
843,0,PTP,0,0,1,0,0.68,0,0.75,505,Matosinhos,Porto,0,3584,4.86,,False,2725,3.69,4,73754,49.09,Orlando Manuel Leite Cruz,2017
844,0,B.E.,0,0,1,0,1.75,0,1.87,816,Paredes,Porto,0,1410,3.03,,False,1440,3.09,18,46589,64.42,Ilídio Paulo Ferreira dos Santos,2017
845,0,CDS-PP,0,0,1,0,3.69,0,3.93,1721,Paredes,Porto,0,1410,3.03,,False,1440,3.09,18,46589,64.42,António Macedo de Lemos,2017
846,0,PCP - PEV,0,0,1,0,6.4,0,6.82,2983,Paredes,Porto,0,1410,3.03,,False,1440,3.09,18,46589,64.42,Cristiano Manuel Soares Ribeiro,2017
847,5,PPD/PSD,1,1,1,5,41.1,1,43.77,19146,Paredes,Porto,0,1410,3.03,,False,1440,3.09,18,46589,64.42,Celso Manuel Gomes Ferreira,2017
848,4,PS,0,0,1,4,40.94,0,43.61,19073,Paredes,Porto,0,1410,3.03,,False,1440,3.09,18,46589,64.42,José Alexandre Silva Almeida,2017
849,0,CDS-PP,0,0,1,0,1.42,0,1.48,437,Paços de Ferreira,Porto,0,794,2.58,,False,440,1.43,12,30764,65.43,Henrique Martins Pacheco,2017
850,0,PCP - PEV,0,0,1,0,2.65,0,2.76,814,Paços de Ferreira,Porto,0,794,2.58,,False,440,1.43,12,30764,65.43,Nuno Miguel dos Santos Neto,2017
851,3,PPD/PSD,0,0,1,3,44.43,0,46.29,13669,Paços de Ferreira,Porto,0,794,2.58,,False,440,1.43,12,30764,65.43,Pedro Alexandre Oliveira Cardoso Pinto,2017
852,4,PS,1,1,1,4,46.93,1,48.89,14437,Paços de Ferreira,Porto,0,794,2.58,,False,440,1.43,12,30764,65.43,Humberto Fernando Leão Pacheco de Brito,2017
853,0,PTP,0,0,1,0,0.56,0,0.59,173,Paços de Ferreira,Porto,0,794,2.58,,False,440,1.43,12,30764,65.43,Floriano de Sousa e Silva,2017
854,0,B.E.,0,0,1,0,1.4,0,1.45,616,Penafiel,Porto,0,868,1.97,,False,801,1.82,28,44021,70.5,João Paulo Correira,2017
855,0,PCP - PEV,0,0,1,0,3.17,0,3.3,1396,Penafiel,Porto,0,868,1.97,,False,801,1.82,28,44021,70.5,David Soares Teixeira,2017
856,5,PPD/PSD.CDS-PP,1,1,1,5,50.51,1,52.5,22235,Penafiel,Porto,0,868,1.97,,False,801,1.82,28,44021,70.5,Antonino Aurélio Vieira de Sousa,2017
857,4,PS,0,0,1,4,41.13,0,42.75,18105,Penafiel,Porto,0,868,1.97,,False,801,1.82,28,44021,70.5,André Manuel Loureiro Correia Ferreira,2017
858,0,B.E.,0,0,1,0,3.6,0,3.77,4166,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,José Borges de Araújo de Moura Soeiro,2017
859,0,I,0,0,1,0,1.08,0,1.13,1255,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,Nuno Magalhães Silva Cardoso,2017
860,6,II,1,0,1,6,39.25,1,41.06,45411,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,Rui de Carvalho de Araújo Moreira,2017
861,1,PCP - PEV,0,0,1,1,7.38,0,7.72,8539,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,Pedro Manuel Rodrigues Lopes de Carvalho,2017
862,0,PCTP/MRPP,0,0,1,0,0.3,0,0.31,343,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,José Carlos da Silva Santos,2017
863,3,PPD/PSD.PPM.MPT,0,0,1,3,21.06,0,22.03,24366,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,Luís Filipe Menezes Lopes,2017
864,3,PS,0,0,1,3,22.68,0,23.72,26237,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,Manuel Francisco Pizarro de Sampaio e Castro,2017
865,0,PTP,0,0,1,0,0.24,0,0.25,279,Porto,Porto,0,2922,2.53,,False,2180,1.88,7,115698,52.6,José Manuel da Costa Pereira,2017
866,0,PCTP/MRPP,0,0,1,0,1.17,0,1.25,344,Póvoa de Varzim,Porto,0,1260,4.27,,False,665,2.26,7,29485,49.11,António Pedro de Basto e Vasconcelos Ribeiro da Silva,2017
867,5,PPD/PSD,1,1,1,5,46.01,1,49.23,13567,Póvoa de Varzim,Porto,0,1260,4.27,,False,665,2.26,7,29485,49.11,Aires Henrique do Couto Pereira,2017
868,3,PS,0,0,1,3,26.81,0,28.68,7904,Póvoa de Varzim,Porto,0,1260,4.27,,False,665,2.26,7,29485,49.11,Elvira Maria Vieira Gonçalves Ferreira,2017
869,0,CDS-PP,0,0,1,0,3.53,0,3.77,1409,Santo Tirso,Porto,0,1571,3.94,,False,905,2.27,14,39867,62.05,José Eduardo Correia da Graça Martins,2017
870,0,II,0,0,1,0,6.4,0,6.83,2552,Santo Tirso,Porto,0,1571,3.94,,False,905,2.27,14,39867,62.05,Henrique da Cruz Pinheiro Machado,2017
871,0,PCP - PEV,0,0,1,0,6.16,0,6.57,2455,Santo Tirso,Porto,0,1571,3.94,,False,905,2.27,14,39867,62.05,Maria Augusta Castro Costa Carvalho Silveira,2017
872,4,PPD/PSD.PPM,0,0,1,4,32.74,0,34.9,13051,Santo Tirso,Porto,0,1571,3.94,,False,905,2.27,14,39867,62.05,Alírio António de Sousa Canceles,2017
873,5,PS,1,1,1,5,44.96,1,47.94,17924,Santo Tirso,Porto,0,1571,3.94,,False,905,2.27,14,39867,62.05,Joaquim Barbosa Ferreira Couto,2017
874,0,B.E.,0,0,1,0,2.1,0,2.23,470,Trofa,Porto,0,775,3.46,,False,522,2.33,5,22397,66.97,Gualter Miguel Maia Oliveira da Fonseca Costa,2017
875,0,PCP - PEV,0,0,1,0,3.61,0,3.83,809,Trofa,Porto,0,775,3.46,,False,522,2.33,5,22397,66.97,Maria da Conceição da Silva Farpa Silva,2017
876,4,PPD/PSD.CDS-PP,1,1,1,4,45.06,1,47.83,10092,Trofa,Porto,0,775,3.46,,False,522,2.33,5,22397,66.97,Sérgio Humberto Pereira da Silva,2017
877,3,PS,0,0,1,3,41.49,0,44.04,9292,Trofa,Porto,0,775,3.46,,False,522,2.33,5,22397,66.97,Joana Fernanda Ferreira Lima,2017
878,0,V,0,0,1,0,1.95,0,2.07,437,Trofa,Porto,0,775,3.46,,False,522,2.33,5,22397,66.97,Joaquim Martinho de Sousa Azevedo,2017
879,0,B.E.,0,0,1,0,4.36,0,4.8,1797,Valongo,Porto,0,2180,5.29,,False,1586,3.85,4,41186,50.88,Eliseu Filipe Pinto Lopes,2017
880,0,CDS-PP,0,0,1,0,2.56,0,2.82,1056,Valongo,Porto,0,2180,5.29,,False,1586,3.85,4,41186,50.88,Alexandre Manuel da Silva Teixeira,2017
881,1,PCP - PEV,0,0,1,1,8.32,0,9.16,3426,Valongo,Porto,0,2180,5.29,,False,1586,3.85,4,41186,50.88,Adriano Soares Ribeiro,2017
882,4,PPD/PSD.PPM,0,0,1,4,36.74,0,40.44,15132,Valongo,Porto,0,2180,5.29,,False,1586,3.85,4,41186,50.88,João Paulo Rodrigues Baltazar,2017
883,4,PS,1,0,1,4,38.87,1,42.78,16009,Valongo,Porto,0,2180,5.29,,False,1586,3.85,4,41186,50.88,José Manuel Pereira Ribeiro,2017
884,0,B.E.,0,0,1,0,3.06,0,3.35,4266,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,António Eduardo Pinto Silvestre dos Santos Pereira,2017
885,0,PCP - PEV,0,0,1,0,6.37,0,6.98,8876,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Jorge Sarabando Moreira,2017
886,0,PCTP/MRPP,0,0,1,0,1.5,0,1.64,2087,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Cristina Alves Valério Máximo,2017
887,3,PPD/PSD.CDS-PP,0,0,1,3,19.97,0,21.87,27813,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Carlos Abreu Amorim,2017
888,5,PS,1,0,1,5,38.15,1,41.8,53146,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Eduardo Vítor de Almeida Rodrigues,2017
889,0,PTP,0,0,1,0,0.84,0,0.92,1173,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Manuel José de Jesus Almeida,2017
890,3,V,0,0,1,3,19.74,0,21.62,27494,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,José Guilherme Aguiar,2017
891,0,XVI,0,0,1,0,1.65,0,1.81,2303,Vila Nova de Gaia,Porto,0,7210,5.18,,False,4932,3.54,15,139300,53.36,Manuel Augusto Vieira Machado,2017
892,0,B.E.,0,0,1,0,2.52,0,2.7,983,Vila do Conde,Porto,0,1670,4.28,,False,858,2.2,21,38994,56.17,Armando Herculano Lopes Ferreira,2017
893,0,CDS-PP,0,0,1,0,3.14,0,3.35,1223,Vila do Conde,Porto,0,1670,4.28,,False,858,2.2,21,38994,56.17,Artur Sousa do Bonfim,2017
894,0,PCP - PEV,0,0,1,0,5.15,0,5.51,2009,Vila do Conde,Porto,0,1670,4.28,,False,858,2.2,21,38994,56.17,Fernando Manuel Martins dos Reis,2017
895,4,PPD/PSD.PPM,0,0,1,4,36.01,0,38.51,14042,Vila do Conde,Porto,0,1670,4.28,,False,858,2.2,21,38994,56.17,José Miguel Dias Paiva e Costa,2017
896,5,PS,1,1,1,5,46.7,1,49.93,18209,Vila do Conde,Porto,0,1670,4.28,,False,858,2.2,21,38994,56.17,Maria Elisa de Carvalho Ferraz,2017
897,0,B.E.,0,0,1,0,6.51,0,7.1,1185,Abrantes,Santarém,0,887,4.87,,False,638,3.5,13,18210,51.92,Manuel António Rodrigues Lopes,2017
898,0,CDS-PP,0,0,1,0,5.98,0,6.53,1089,Abrantes,Santarém,0,887,4.87,,False,638,3.5,13,18210,51.92,Luís Miguel Baptista de Assunção da Silva Reis,2017
899,1,PCP - PEV,0,0,1,1,13.18,0,14.38,2400,Abrantes,Santarém,0,887,4.87,,False,638,3.5,13,18210,51.92,Avelino Manuel Conceição Manana,2017
900,1,PPD/PSD,0,0,1,1,18.61,0,20.31,3389,Abrantes,Santarém,0,887,4.87,,False,638,3.5,13,18210,51.92,Elza Rufina Afonso de Jesus Vitório,2017
901,5,PS,1,1,1,5,47.35,1,51.68,8622,Abrantes,Santarém,0,887,4.87,,False,638,3.5,13,18210,51.92,Maria do Céu Oliveira Antunes Albuquerque,2017
902,1,II,0,0,1,1,14.8,0,15.8,1102,Alcanena,Santarém,0,227,3.05,,False,243,3.26,7,7445,58.12,Artur Simões Rodrigues,2017
903,0,PCP - PEV,0,0,1,0,6.9,0,7.37,514,Alcanena,Santarém,0,227,3.05,,False,243,3.26,7,7445,58.12,Carlos Alberto Garrudo Oliveira,2017
904,2,PPD/PSD.CDS-PP,0,0,1,2,29.25,0,31.23,2178,Alcanena,Santarém,0,227,3.05,,False,243,3.26,7,7445,58.12,Susana Maria Martins Epifânio Frazão Aparício,2017
905,4,PS,1,1,1,4,42.73,1,45.61,3181,Alcanena,Santarém,0,227,3.05,,False,243,3.26,7,7445,58.12,Fernanda Maria Pereira Asseiceira,2017
906,1,PCP - PEV,0,0,1,1,11.51,0,12.12,1162,Almeirim,Santarém,0,291,2.88,,False,221,2.19,4,10096,50.31,Sónia Isabel Campos da Silva Colaço,2017
907,1,PPD/PSD.CDS-PP.MPT,0,0,1,1,11.51,0,12.12,1162,Almeirim,Santarém,0,291,2.88,,False,221,2.19,4,10096,50.31,Manuel Sebastião Duarte Lopes,2017
908,5,PS,1,1,1,5,58.9,1,62.05,5947,Almeirim,Santarém,0,291,2.88,,False,221,2.19,4,10096,50.31,Pedro Miguel César Ribeiro,2017
909,0,V,0,0,1,0,4.99,0,5.26,504,Almeirim,Santarém,0,291,2.88,,False,221,2.19,4,10096,50.31,Rosa Maria Cardoso do Nascimento,2017
910,0,VI,0,0,1,0,8.01,0,8.44,809,Almeirim,Santarém,0,291,2.88,,False,221,2.19,4,10096,50.31,Nuno Miguel da Silva Pinhão Dâmaso Fazenda,2017
911,3,PCP - PEV,1,1,1,3,53.61,1,57.16,2139,Alpiarça,Santarém,0,156,3.91,,False,92,2.31,1,3990,61.2,Mário Fernando Atracado Pereira,2017
912,1,PPD/PSD.MPT,0,0,1,1,18.92,0,20.18,755,Alpiarça,Santarém,0,156,3.91,,False,92,2.31,1,3990,61.2,Francisco José Saturnino Cunha,2017
913,1,PS,0,0,1,1,21.25,0,22.66,848,Alpiarça,Santarém,0,156,3.91,,False,92,2.31,1,3990,61.2,Pedro Miguel Santiago Brás Gaspar,2017
914,5,PCP - PEV,1,1,1,5,51.26,1,56.4,4818,Benavente,Santarém,0,494,5.26,,False,362,3.85,4,9399,40.93,Carlos António Pinto Coutinho,2017
915,1,PPD/PSD,0,0,1,1,17.24,0,18.96,1620,Benavente,Santarém,0,494,5.26,,False,362,3.85,4,9399,40.93,José António Salvador Rodrigues da Avó,2017
916,1,PS,0,0,1,1,19.1,0,21.01,1795,Benavente,Santarém,0,494,5.26,,False,362,3.85,4,9399,40.93,Raimundo José Mateus Rocha,2017
917,0,B.E.,0,0,1,0,2.76,0,2.94,313,Cartaxo,Santarém,0,381,3.36,,False,337,2.97,6,11347,54.33,João Manuel Rebelo Alves,2017
918,0,CDS-PP,0,0,1,0,1.04,0,1.11,118,Cartaxo,Santarém,0,381,3.36,,False,337,2.97,6,11347,54.33,Manuel Afonso Dias,2017
